10AR	0.99478	0.71935	0.95140	0.85252	0.81418	0.89490	0.88279	1.09668	0.94736	1.07146	1.14712	0.95240	1.33074	0.82730	1.37715	1.11080	1.35597	1.15116	1.70303	1.45181	1.59811	1.61324	2.50108	1.27727	2.72808	1.74742	2.60903	1.87656	1.71312	1.93609
3FL	1.31460	0.82225	1.17840	0.91104	1.03110	0.89490	0.95745	1.12493	1.08054	1.09970	1.32772	1.09567	1.54060	1.07146	1.47502	1.33982	1.36404	1.37715	1.52950	1.78879	1.33377	1.90380	2.46980	2.07835	2.40422	2.58885	2.19336	2.65544	1.34689	2.30333
1HR	2.51016	1.04825	2.48292	1.16125	2.48998	1.28938	2.32855	1.40540	2.32250	1.32974	2.26398	1.12896	2.15805	0.89994	1.92398	1.06036	1.91288	1.16932	1.46190	1.16327	1.43769	1.34790	0.92012	0.50748	0.41667	0.73448	0.44291	0.94837	1.14712	1.54262
3DR	2.31241	1.19656	2.25692	1.37715	2.34772	1.48208	2.18327	1.60618	2.14292	1.55270	2.04303	1.35294	1.96030	1.15822	1.77971	1.35597	1.79282	1.39632	1.34487	1.41549	1.34285	1.59811	0.73145	0.82528	0.26433	1.09970	0.33596	1.31965	1.02303	1.82814
10CL	0.61846	1.40742	0.67798	1.27425	0.60231	1.14712	0.79199	1.03816	0.82528	1.10172	0.88985	1.31965	0.90297	1.52345	1.19555	1.37917	1.20463	1.27425	1.64048	1.33478	1.67276	1.13905	2.17924	2.05413	2.65241	1.78778	2.64838	1.57187	2.01781	0.94736
2BR	0.63762	1.30048	0.61240	1.42155	0.52967	1.52143	0.66487	1.66469	0.71128	1.61627	0.83638	1.42962	0.90801	1.24701	1.04623	1.44778	1.06641	1.52546	1.45988	1.62232	1.43264	1.80493	2.13989	1.10374	2.57574	1.45080	2.53437	1.62333	1.70404	2.04808
7ER	2.35781	1.14813	2.28921	1.28131	2.35479	1.41650	2.16108	1.48208	2.13283	1.41549	2.11870	1.22380	2.09449	1.01395	1.82006	1.14914	1.78374	1.19051	1.33781	1.09769	1.29341	1.29039	0.90801	0.34000	0.34807	0.48024	0.35816	0.71834	0.90398	1.44576
9DL	2.06523	1.34890	2.01176	1.51336	2.03395	1.60920	1.86244	1.70707	1.85033	1.64149	1.82107	1.40944	1.81300	1.19353	1.57894	1.30250	1.54060	1.40137	1.05935	1.24902	1.00991	1.42861	0.63762	0.46914	0.17655	0.60130	0.10694	0.81015	0.67798	1.52748
4CR	1.08760	0.50142	1.20766	0.43181	1.21976	0.34302	1.42861	0.34302	1.41852	0.38439	1.34588	0.60231	1.26012	0.80510	1.54161	0.82730	1.59003	0.77080	1.93205	1.03816	2.06624	0.90499	1.94921	1.90885	2.47182	1.99864	2.53336	1.80190	2.45366	0.94938
1DR	1.36202	0.63561	1.27324	0.72742	1.12896	0.68908	1.07650	0.89691	1.14712	0.91104	1.38825	0.91709	1.61929	0.90902	1.53253	1.20160	1.45888	1.22784	1.59508	1.64552	1.41348	1.72624	2.44861	1.96030	2.41128	2.51621	2.16410	2.52832	1.31662	2.07532
