10BL	2.14231	1.77259	2.02785	1.87895	2.00759	1.94682	1.79184	1.93871	1.79893	1.86882	1.88300	1.67738	1.96201	1.49708	1.68042	1.47682	1.62977	1.54469	1.22157	1.27627	1.08786	1.42415	1.17903	0.39098	0.62901	0.26639	0.52874	0.45378	0.73841	1.39680
10BR	0.55406	0.48721	0.70296	0.45581	0.77994	0.35755	0.96429	0.45682	0.92681	0.51658	0.76880	0.67054	0.59356	0.80931	0.86806	0.95315	0.94504	0.90959	1.15168	1.28943	1.32590	1.29855	0.78703	2.18991	1.23879	2.45429	1.47277	2.37325	1.67434	1.41605
10CL	1.82628	2.03899	1.94378	1.97518	2.06533	1.97113	2.07242	1.76348	2.00354	1.76348	1.81109	1.82628	1.55178	1.87895	1.59331	1.58521	1.67232	1.54165	1.46264	1.16991	1.60952	1.04431	0.59255	1.00177	0.58546	0.47910	0.77893	0.36667	1.62471	0.65535
10DL	1.51430	0.45986	1.36439	0.45175	1.32185	0.40921	1.10407	0.50341	1.16890	0.56115	1.32387	0.64320	1.51937	0.81539	1.26006	0.88933	1.16282	0.87718	1.00987	1.39174	0.80020	1.29754	1.35122	2.11395	0.93694	2.41276	0.81843	2.34590	0.53785	1.46062
10EL	1.15978	2.45530	1.26816	2.32565	1.38262	2.38136	1.47784	2.17675	1.40795	2.16155	1.17700	2.12104	0.97442	2.13218	1.10205	1.87692	1.21043	1.87591	1.11420	1.38161	1.29754	1.34717	0.37173	0.88629	0.54292	0.40111	0.76880	0.41428	1.44036	1.03215
10FR	0.70802	2.23246	0.58850	2.11901	0.44669	2.13522	0.42137	1.92554	0.49025	1.92149	0.71005	1.96404	0.92985	2.00455	0.84274	1.73309	0.78905	1.68954	1.03317	1.28032	0.87414	1.17396	1.88604	1.08989	1.86680	0.55507	1.66826	0.44568	0.80222	0.79209
10GL	0.86502	2.06330	0.78703	1.93770	0.64623	1.91035	0.68169	1.69663	0.75158	1.71182	0.97341	1.80298	1.17903	1.90326	1.21853	1.59533	1.16181	1.54165	1.45353	1.20739	1.32185	1.05950	2.35401	1.25398	2.48670	0.71916	2.31248	0.59863	1.41200	0.67966
10GR	0.62294	2.18080	0.76576	2.19295	0.84173	2.32159	1.02304	2.20511	0.98252	2.14535	0.81539	1.97214	0.64623	1.81716	0.91162	1.66219	0.98252	1.69359	1.17700	1.29045	1.36236	1.35730	0.78703	0.46999	1.20840	0.16206	1.37148	0.28665	1.66117	1.18105
10L	1.70068	1.86578	1.59635	2.00050	1.57102	2.13623	1.33907	2.09369	1.35629	2.02380	1.45454	1.80298	1.56191	1.59837	1.24689	1.54975	1.18916	1.60445	0.85287	1.29956	0.69789	1.42922	0.92073	0.39199	0.39199	0.23195	0.23398	0.36059	0.33223	1.36642
10R	1.24689	0.64016	1.34717	0.68472	1.46366	0.61889	1.60952	0.79817	1.54975	0.83565	1.37148	0.89845	1.11116	0.97644	1.30868	1.20536	1.40187	1.20030	1.38971	1.68042	1.58622	1.69663	0.71714	2.25981	1.00481	2.75816	1.20638	2.71157	1.77462	2.02278
11AL	0.94403	2.25677	0.86300	2.14433	0.72322	2.14433	0.72423	1.93567	0.79209	1.93973	1.01291	1.99240	1.22157	2.05621	1.21144	1.75943	1.15067	1.71587	1.37351	1.35527	1.22663	1.23372	2.22435	1.26310	2.25474	0.75259	2.05925	0.65535	1.20030	0.88427
11AR	2.52519	1.35527	2.45631	1.47784	2.48265	1.60040	2.36819	1.70169	2.33577	1.64193	2.26690	1.42719	2.24056	1.21347	1.99544	1.36236	1.95391	1.44340	1.52848	1.42314	1.50012	1.60546	1.01190	0.73740	0.53481	0.95213	0.54292	1.19929	1.19017	1.76753
11BR	0.34439	1.06963	0.40820	0.95112	0.33730	0.82653	0.50645	0.70498	0.54393	0.76778	0.60673	0.99974	0.69384	1.24183	0.96226	1.05343	0.92377	0.97037	1.41301	0.95416	1.43124	0.75360	2.00253	1.65206	2.47657	1.37958	2.44416	1.14155	1.72803	0.51354
11CL	1.08483	0.31400	1.21347	0.41326	1.30362	0.40111	1.38566	0.60268	1.32083	0.62395	1.12028	0.63104	0.90351	0.61889	1.04634	0.83970	1.09901	0.90858	0.97644	1.36743	1.15472	1.42719	0.35958	1.76247	0.34945	2.27095	0.53481	2.27196	1.28842	1.74626
