10AL	438.68945	1618.79825	463.5016	1760.7269	387.07545	1863.94505	558.78065	1988.01565	601.4607	1917.5389	681.8564	1722.0164	768.2015	1511.6007	1016.33285	1705.14335	1013.35815	1780.57465	1499.69205	1802.4121	1505.6513	1988.01565	2060.4624	1142.3833	2534.88765	1408.38255	2499.1617	1619.78325	1732.9302	2181.5583
10AR	901.20605	1392.50435	983.5816	1292.25105	960.75915	1160.2512	1159.25635	1124.5154	1170.18	1194.99215	1134.4442	1389.5198	1127.49995	1649.5598	1444.1085	1595.96595	1459.99655	1505.6513	1912.58435	1706.1382	1990.99035	1528.47375	2142.8478	2555.73025	2679.80085	2491.2226	2736.3694	2299.6598	2298.6748	1446.0982
10BL	675.89715	1464.9511	676.892	1589.0217	628.26255	1702.16865	802.94245	1809.35635	844.62765	1756.75735	951.8252	1562.21985	997.47995	1385.55025	1193.9973	1587.032	1199.9467	1659.4886	1630.7069	1708.11805	1654.5242	1885.7825	2291.7207	1136.4339	2688.7348	1453.04245	2638.11565	1640.62585	1890.7469	2119.02065
10CL	2439.6086	1189.0329	2387.9946	1324.0173	2429.6798	1431.205	2267.9034	1503.6616	2236.147	1443.1235	2167.65995	1252.55555	2132.919	1038.1703	1880.8181	1197.96685	1864.9399	1247.59115	1402.4233	1212.8502	1371.66175	1416.32165	902.19105	517.09545	423.79625	726.5163	442.659	945.86595	1095.7337	1571.1538
10CR	253.0859	1753.7728	253.0859	1618.79825	161.7764	1539.3974	304.6999	1379.60085	352.34435	1432.19985	462.50675	1591.00155	608.40495	1798.44255	795.00335	1550.3112	777.13545	1478.84945	1224.7687	1370.6669	1176.1294	1190.02775	1908.6148	1874.8687	2346.3094	1550.3112	2201.40605	1313.1035	1390.51465	936.932
10DL	706.66855	1396.4739	742.40435	1277.3677	674.91215	1166.21045	835.6937	1062.98245	870.43465	1117.57115	939.9067	1308.1391	1000.45465	1520.53465	1226.74855	1345.85475	1228.73825	1279.3574	1641.6207	1282.3321	1660.48345	1111.62175	2224.2285	1913.56935	2652.999	1670.4024	2618.25805	1466.9408	1925.48785	916.0894
10DR	514.12075	1310.11895	549.8467	1190.02775	485.33905	1089.7843	649.10515	987.55115	682.85125	1044.12955	747.3589	1227.7434	806.912	1446.0982	1038.1703	1272.4033	1044.12955	1206.9008	1475.87475	1221.78415	1481.82415	1034.20075	1985.0311	1857.0008	2447.5477	1637.65115	2446.55285	1442.12865	1737.8946	862.49555
10EL	526.0294	1271.40845	512.13105	1391.5095	431.7452	1467.93565	556.8008	1632.68675	597.49115	1581.0826	726.5163	1435.17455	848.5972	1269.4286	994.4954	1503.6616	977.62235	1566.1894	1379.60085	1713.08245	1338.90065	1890.7469	2080.32	1300.2	2424.72525	1694.22955	2317.5277	1874.8687	1530.46345	2157.73115
10ER	734.4554	712.6278	811.8764	604.4354	789.0441	511.14605	981.60175	450.5981	991.5207	516.1006	1000.45465	733.4704	966.70855	910.14	1236.67735	826.75975	1249.58085	780.12	1667.4277	948.84065	1755.7625	782.09985	1923.49815	1728.96065	2440.60345	1657.4989	2493.20245	1446.0982	2078.3303	696.73975
10FL	612.38435	1671.39725	636.20165	1527.4789	568.70945	1431.205	723.5416	1292.25105	751.32845	1377.61115	859.52085	1561.225	933.9573	1766.6763	1185.06335	1566.1894	1175.13455	1494.72765	1588.02685	1454.0373	1590.01655	1284.31195	2259.9643	2063.44695	2636.12595	1760.7269	2609.33395	1558.2503	1857.99565	1056.0382
10FR	2047.5589	1931.43725	2041.6095	1793.47815	2145.8225	1720.03655	2024.73645	1545.3468	1965.18335	1584.0573	1850.05655	1743.85385	1681.32605	1917.5389	1546.34165	1671.39725	1541.37725	1593.9861	1120.54585	1413.34695	1193.9973	1240.6469	339.44085	1813.3259	57.5634	1397.4589	161.7764	1218.80945	1017.3277	960.75915
10GL	2260.95915	1085.81475	2280.8069	1220.79915	2343.3347	1285.3068	2266.90855	1444.1085	2215.29455	1405.40785	2092.22865	1251.5607	1941.36605	1080.85035	1854.0261	1325.99715	1855.0111	1382.57555	1445.10335	1544.35195	1503.6616	1723.01125	732.47555	1169.18515	387.07545	1578.09805	480.37465	1745.8337	1325.01215	1990.99035
10GR	581.61295	1787.5189	616.3539	1683.3059	508.1615	1597.95565	627.2677	1450.06775	676.892	1489.76325	780.12	1645.59025	915.09455	1814.32075	1049.0841	1585.05215	1039.16515	1528.47375	1462.97125	1392.50435	1393.48935	1229.72325	2182.5433	1776.6051	2514.04505	1411.35725	2411.82175	1229.72325	1609.8643	966.70855
10HL	334.47645	1021.29725	371.19725	902.19105	346.3851	809.8867	474.4154	682.85125	500.2224	762.2521	604.4354	952.8102	673.9173	1187.05305	897.2365	1014.353	857.53115	931.9676	1325.99715	950.83035	1370.6669	765.2268	1890.7469	1643.6104	2369.1417	1429.22515	2363.18245	1227.7434	1646.5851	594.51645
10HR	510.1512	1423.2659	573.67385	1321.0426	535.9582	1211.8652	691.7852	1109.63205	723.5416	1170.18	790.03895	1382.57555	813.8661	1590.01655	1073.9061	1433.1947	1061.9876	1360.7381	1509.62085	1403.41815	1576.1182	1204.9111	1999.9243	2098.17805	2514.04505	1909.5998	2516.03475	1719.0417	1866.9296	1041.145
11AL	2122.0052	1585.05215	2107.112	1462.97125	2203.3859	1398.45375	2074.36075	1254.5354	2020.7669	1302.17985	1909.5998	1465.94595	1774.62525	1671.39725	1601.9252	1410.3624	1616.80855	1334.9311	1156.28165	1212.8502	1199.9467	1009.3886	431.7452	1694.22955	50.6093	1322.0276	119.09635	1133.44935	994.4954	732.47555
11AR	480.37465	1346.83975	513.1259	1483.81385	440.6693	1556.27045	604.4354	1691.245	646.1206	1635.6713	759.2774	1448.07805	816.8408	1219.8043	1022.2921	1447.09305	1022.2921	1501.68175	1498.6972	1549.31635	1522.52435	1748.81825	2125.97475	963.73385	2558.7148	1257.51995	2513.06005	1431.205	1749.80325	1993.96505
11BL	224.3042	988.546	203.4616	1113.6016	152.84245	1201.9364	251.10605	1358.75825	298.74065	1308.1391	442.659	1130.47465	547.86685	973.6528	724.53645	1198.9617	722.54675	1246.5963	1125.51025	1380.58585	1114.59645	1569.1641	1857.99565	948.84065	2226.2182	1312.10865	2154.75645	1504.65645	1322.0276	1836.1582
11BR	2248.05565	1420.2912	2201.40605	1547.3365	2267.9034	1648.5748	2119.02065	1775.61025	2080.32	1723.01125	2016.79735	1543.36695	1905.63025	1317.07305	1725.98595	1518.5548	1724.0061	1587.032	1216.81975	1613.83385	1205.90595	1807.3765	648.1103	1036.19045	205.4513	1327.98685	235.218	1538.40255	970.6781	2005.8737
11CL	529.0041	953.80505	510.1512	1094.7487	389.06515	1145.36785	466.4763	1349.8243	520.08	1294.24075	709.64325	1160.2512	888.30255	999.4598	992.51555	1276.37285	962.739	1339.8955	1352.799	1552.3009	1274.393	1740.87915	2221.2538	1282.3321	2460.4512	1711.1026	2344.32955	1877.8434	1456.01715	2053.51815
11CR	812.87125	1374.63645	821.8052	1518.5548	723.5416	1587.032	838.67825	1748.81825	874.4042	1702.16865	1026.26165	1566.1894	1155.2868	1391.5095	1312.10865	1672.3921	1252.55555	1719.0417	1659.4886	1906.6251	1613.83385	2079.32515	2333.4059	1538.40255	2673.8416	1974.1173	2585.5068	2140.8581	1738.88945	2330.4312
11DL	2328.45135	1251.5607	2337.37545	1408.38255	2426.7051	1487.7834	2324.47195	1661.46845	2243.09125	1608.86945	2146.81735	1449.0729	1979.0817	1256.5251	1813.3259	1501.68175	1838.13805	1570.15895	1417.3165	1729.9555	1476.85975	1904.64525	680.86155	1322.0276	358.29375	1712.0876	436.69975	1894.71645	1282.3321	2191.47725
11DR	477.39995	898.2215	421.8164	1001.4495	313.63385	1060.00775	397.9991	1240.6469	457.54235	1208.88065	618.33375	1060.00775	779.12515	916.0894	899.21635	1179.1041	862.49555	1242.62675	1220.79915	1461.9764	1141.38845	1628.7172	2033.6704	1181.0938	2347.30425	1645.59025	2220.25895	1832.18865	1304.16955	1950.3
11EL	611.3895	1464.9511	656.0494	1585.05215	601.4607	1685.2956	724.53645	1790.50345	783.0947	1736.9096	870.43465	1563.2147	912.11985	1357.7634	1155.2868	1551.30605	1147.3477	1616.80855	1570.15895	1634.67645	1624.74765	1835.16335	2242.0964	981.60175	2665.9025	1274.393	2662.9278	1520.53465	1884.78765	2029.70085
11ER	2126.9696	1146.35285	2041.6095	1236.67735	2066.42165	1326.992	1902.65555	1400.44345	1885.7825	1326.992	1870.89915	1139.4086	1882.8078	926.0182	1610.85915	1040.16	1591.00155	1108.6372	1174.14955	966.70855	1147.3477	1150.3224	911.125	248.1215	377.1565	340.42585	339.44085	525.03455	821.8052	1249.58085
11FR	2269.88325	1041.145	2261.94415	1190.02775	2304.6242	1273.39815	2145.8225	1393.48935	2104.1373	1338.90065	2028.706	1146.35285	1961.2138	961.74415	1736.9096	1120.54585	1731.9452	1207.89565	1289.27635	1215.83475	1276.37285	1411.35725	681.8564	597.49115	244.15195	897.2365	289.8067	1089.7843	1024.27195	1597.95565
11GL	2411.82175	1360.7381	2408.8372	1495.7225	2493.20245	1580.08775	2345.31455	1741.86415	2292.71555	1698.1991	2184.533	1524.5042	2062.4521	1319.0529	1889.75205	1584.0573	1911.5895	1654.5242	1433.1947	1780.57465	1518.5548	1981.06155	747.3589	1332.95125	368.22255	1703.1635	459.53205	1884.78765	1325.01215	2220.25895
11GR	825.77475	748.35375	834.7087	896.24165	758.28255	981.60175	837.6834	1145.36785	894.25195	1108.6372	1055.04335	953.80505	1198.9617	795.9982	1345.85475	1051.0738	1316.0782	1118.566	1694.22955	1311.1138	1632.68675	1485.7937	2467.39545	963.73385	2785.0087	1335.92595	2673.8416	1515.57025	1789.5086	1750.7981
11HL	435.71475	1143.37815	472.43555	1279.3574	401.96865	1383.5704	551.8364	1512.59555	593.5216	1459.99655	700.7093	1260.49465	733.4704	1062.98245	964.7287	1243.6216	982.58675	1312.10865	1408.38255	1368.6772	1399.4486	1553.2859	2030.68585	788.0591	2469.38515	1092.759	2442.5833	1293.2459	1618.79825	1734.9199
11HR	524.04955	1432.19985	563.74505	1311.1138	460.5269	1210.87035	601.4607	1079.8555	648.1103	1130.47465	775.1556	1322.0276	843.6328	1511.6007	1042.13985	1316.0782	1027.2565	1245.6113	1487.7834	1180.09895	1467.93565	963.73385	2133.91385	1706.1382	2511.07035	1406.39285	2481.2938	1213.84505	1688.2703	758.28255
12AL	497.2477	660.01895	461.5119	813.8661	354.3242	872.42435	455.5625	1057.03305	512.13105	1020.3024	658.0391	870.43465	795.00335	700.7093	947.85565	977.62235	917.08425	1047.10425	1281.33725	1254.5354	1214.8399	1435.17455	2053.51815	910.14	2341.345	1333.9461	2232.1676	1523.50935	1356.76855	1685.2956
12AR	792.02865	1597.95565	767.2165	1465.94595	655.05455	1381.5807	774.16075	1222.779	825.77475	1266.4539	939.9067	1425.2556	1072.91125	1611.84415	1259.4998	1371.66175	1234.68765	1302.17985	1616.80855	1160.2512	1569.1641	979.61205	2322.4921	1603.90505	2713.54695	1231.71295	2618.25805	1016.33285	1804.39195	686.8208
