10AL	639.9939	1059.00305	627.9966	1195.99685	581.9971	1281.00235	671.99655	1420.00555	722.99985	1382.00425	849.00105	1225.99995	1000.00155	1063.00215	1141.99915	1294.00435	1107.0021	1352.00115	1539.0034	1493.99875	1548.0063	1714.00835	2333.00205	1067.00125	2694.00455	1445.9997	2596.0069	1638.00575	1737.0081	1955.0083
10AR	2310.0023	1732.0043	2350.00315	1613.00645	2463.0122	1568.0018	2380.00625	1395.00625	2320.0099	1411.00265	2140.00115	1523.007	1964.00135	1650.00305	1871.0075	1395.00625	1920.0014	1342.0034	1572.0009	1092.00055	1614.0013	902.0039	662.99365	1286.00615	455.9959	828.9957	591	669.00215	1493.99875	587.0009
10BL	2361.0056	1414.0069	2366.0094	1283.0019	2448.01065	1193.9973	2327.0034	1042.9968	2259.00885	1097.00435	2151.0036	1260.997	2024.00755	1434.0024	1854.0064	1206.9993	1888.0086	1147.00295	1354.0007	1021.00175	1390.00245	807.9955	633.0004	1484.001	240.99995	1086.0019	329.9947	900.9992	1172.9971	535.9976
10BR	727.9938	1149.99735	698.00055	1275.0037	610.9955	1346.99735	730.99805	1533.9996	776.99755	1486.00055	933.9967	1321.99805	1063.997	1159.00025	1202.00535	1405.99885	1178.0009	1474.9981	1657.0064	1644.0044	1612.00175	1859.00035	2472.00525	1245.0006	2812.00755	1644.0044	2707.00655	1851.00215	1812.006	2150.00875
10CL	1877.00615	1403.00445	1888.0086	1294.9992	1997.0087	1265.00595	1875.0066	1105.00255	1825.008	1136.0005	1701.00635	1265.00595	1568.0018	1398.00065	1453.00305	1189.00335	1466.9999	1141.99915	1113.00075	992.00335	1158.0054	839.99815	411.0011	1346.0025	86.9952	977.0018	191.9962	790.9944	1004.9955	616.99415
10DL	677.00035	1596.00535	730.99805	1468.0046	656.00015	1380.0047	801.002	1243.00105	833.9995	1300.003	918.0003	1514.99895	998.99685	1683.00055	1204.0049	1484.001	1197.9964	1414.0069	1707.005	1409.0031	1727.0005	1174.0018	2313.00655	2036.00485	2746.01255	1738.00295	2701.0079	1528.00095	1962.0018	977.0018
10DR	629.99615	918.99515	625.99705	1048.0006	520.99605	1118.00455	615.9993	1294.9992	683.99385	1252.00395	818.0031	1105.9974	979.00135	931.99715	1088.9963	1214.9975	1061.0026	1273.00415	1482.00145	1481.0066	1462.00595	1688.9992	2337.011	1139.00475	2632.00865	1553.00025	2515.01035	1723.0014	1619.99995	1970
10EL	2145.00495	1432.9977	2141.00585	1306.00165	2253.0102	1233.0033	2142.01055	1061.0026	2077.00055	1099.99875	1938.0072	1250.0044	1790.0011	1407.00355	1655.00685	1137.0052	1683.00055	1084.9972	1319.9985	912.00165	1356.00025	726.99895	476.9961	1265.00595	162.9978	843.99725	276.99185	665.9979	1160.9998	436.99525
10ER	2206.006	983.00045	2206.006	1122.00365	2297.01015	1214.00265	2158.00695	1374.00605	2105.0041	1309.0059	1973.00425	1139.9996	1880.00055	971.00315	1673.0028	1206.00445	1690.99875	1273.00415	1256.00305	1363.0036	1302.9974	1583.00335	526.9947	881.0037	123.9918	1241.99635	221.9993	1449.00395	1074.0046	1826.00285
10FL	560.00205	1130.00185	552.9987	1265.00595	474.0017	1346.99735	585.00135	1518.0032	641.99345	1460.0064	763.0007	1296.99875	887.9972	1107.99695	1042.00195	1363.99845	1023.0013	1428.00375	1453.00305	1571.00605	1428.00375	1771.00045	2228.0109	1172.00225	2589.00355	1556.99935	2505.00275	1709.9994	1635.0015	2018.0089
10FR	547.00005	1445.00485	564.996	1317.0041	503.99495	1216.99705	637.99435	1082.0028	700.99495	1151.9969	780.99665	1323.00275	858.00395	1533.9996	1057.99835	1319.00365	1063.997	1258.99745	1510.99985	1202.00535	1525.00655	1023.99615	2177.0076	1751.9998	2592.0078	1442.0006	2539.00495	1262.99655	1772.00515	809.99505
10GL	2223.0071	1524.00185	2222.0024	1379	2298.005	1292.0048	2188.01005	1149.99735	2130.0034	1195.002	1998.00355	1361.00405	1870.0028	1554.00495	1675.00235	1308.0012	1696.00255	1237.0024	1225.0051	1124.99805	1241.0015	876.99475	505.9945	1621.9995	119.9927	1248.00485	195.9953	1061.99745	1034.9986	648.00195
10GR	621.99795	1229.0042	656.995	1094.0001	616.99415	992.9982	784.99575	897.0001	853.00015	977.0018	875.9999	1151.9969	923.99895	1369.9971	1183.99955	1202.00535	1182	1134.00095	1709.00455	1185.00425	1751.9998	914.0012	2207.0107	1860.00505	2692.005	1616.00085	2668.0104	1403.00445	2009.006	765.00025
10HL	629.0013	1193.9973	650.99635	1044.99635	600.0029	950.9978	726.99895	807.9955	778.9971	883.00325	875.9999	1053.0044	967.00405	1271.99945	1168.998	1044.99635	1170.0027	979.9962	1674.0075	927.99805	1690.99875	728.9985	2310.0023	1509.0003	2746.01255	1200.0058	2692.005	998.002	1941.0016	516.0021
10HR	2213.00935	1558.00405	2199.00265	1414.0069	2289.0021	1338.0043	2156.0074	1197.00155	2103.00455	1250.0044	2002.00265	1401.99975	1874.0019	1598.0049	1690.0039	1359.0045	1702.0012	1296.0039	1235.9977	1179.0056	1223.00555	975.00225	503.99495	1667.00415	120.9974	1309.0059	204.9982	1109.9965	1007.99975	728.9985
11AL	2402.01115	1444.00015	2401.00645	1313.99985	2474.0048	1227.00465	2362.0103	1061.99745	2295.0106	1109.00165	2182.00155	1279.99765	2076.0057	1464.0055	1908.0041	1195.99685	1922.00095	1141.99915	1488.0001	985	1527.0061	772.0036	736.9967	1432.9977	380.998	1050.00015	467.9932	847.99635	1310.00075	503.0001
11AR	736.00185	1044.99635	713.0021	1195.002	612.0002	1262.99655	703.9992	1455.99745	768.99935	1413.0022	923.0041	1252.00395	1076.999	1090.99585	1197.9964	1367.0027	1164.9989	1437.00665	1560.99845	1636.0062	1491.9992	1865.00885	2369.0038	1277.00325	2676.0086	1726.00565	2563.0094	1911.00835	1658.00125	2139.0063
