id,X01,Y01,X02,Y02,X03,Y03,X04,Y04,X05,Y05,X06,Y06,X07,Y07,X08,Y08,X09,Y09,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
11HL.png,802.0,514.0,728.0,660.0,586.0,690.0,642.0,918.0,732.0,884.0,914.0,782.0,1088.0,664.0,1150.0,968.0,1104.0,1026.0,1444.0,1330.0,1294.0,1488.0,2332.0,1234.0,2490.0,1726.0,2344.0,1864.0,1390.0,1846.0
11HR.png,690.0,1210.0,762.0,1074.0,712.0,958.0,908.0,888.0,944.0,968.0,948.0,1154.0,968.0,1380.0,1246.0,1266.0,1266.0,1192.0,1716.0,1308.0,1780.0,1094.0,2102.0,2066.0,2632.0,1928.0,2658.0,1722.0,2092.0,970.0
12AR.png,870.0,396.0,764.0,488.0,642.0,458.0,600.0,666.0,678.0,664.0,870.0,638.0,1092.0,624.0,1016.0,892.0,958.0,926.0,1182.0,1364.0,1002.0,1480.0,2016.0,1624.0,1970.0,2148.0,1780.0,2202.0,948.0,1816.0
12BL.png,844.0,1126.0,942.0,1024.0,928.0,914.0,1120.0,880.0,1118.0,956.0,1100.0,1146.0,1068.0,1346.0,1354.0,1294.0,1384.0,1234.0,1790.0,1434.0,1886.0,1252.0,2028.0,2254.0,2574.0,2182.0,2618.0,1984.0,2224.0,1202.0
12CL.png,1782.0,1910.0,1882.0,1806.0,2002.0,1802.0,2008.0,1608.0,1928.0,1604.0,1726.0,1640.0,1548.0,1718.0,1540.0,1404.0,1608.0,1368.0,1370.0,980.0,1512.0,832.0,538.0,858.0,524.0,330.0,712.0,246.0,1524.0,514.0
12CR.png,1160.0,2346.0,1292.0,2396.0,1346.0,2514.0,1526.0,2434.0,1490.0,2360.0,1384.0,2196.0,1254.0,2044.0,1540.0,1936.0,1600.0,1980.0,1882.0,1596.0,2040.0,1710.0,1688.0,788.0,2182.0,592.0,2326.0,742.0,2352.0,1602.0
12DR.png,2115.0,534.0,1976.0,476.0,1944.0,352.0,1746.0,418.0,1778.0,490.0,1887.0,657.0,2013.0,852.0,1704.0,933.0,1644.0,891.0,1338.0,1272.0,1155.0,1128.0,1478.0,2178.0,978.0,2336.0,836.0,2186.0,804.0,1239.0
12ER.png,561.0,1347.0,618.0,1485.0,555.0,1593.0,744.0,1701.0,780.0,1623.0,840.0,1428.0,882.0,1203.0,1122.0,1371.0,1125.0,1452.0,1590.0,1404.0,1638.0,1596.0,2166.0,696.0,2634.0,861.0,2634.0,1095.0,1992.0,1743.0
12HL.png,512.0,1404.0,554.0,1260.0,472.0,1166.0,648.0,1030.0,688.0,1104.0,770.0,1286.0,808.0,1500.0,1054.0,1324.0,1048.0,1244.0,1500.0,1254.0,1508.0,1058.0,2048.0,1906.0,2488.0,1666.0,2478.0,1464.0,1804.0,872.0
12HR.png,2222.0,774.0,2258.0,908.0,2390.0,938.0,2298.0,1166.0,2228.0,1106.0,2062.0,980.0,1908.0,836.0,1794.0,1113.0,1827.0,1176.0,1434.0,1390.0,1532.0,1568.0,648.0,1112.0,398.0,1552.0,512.0,1714.0,1388.0,1856.0
