10AL	0.64974	1.07513	0.63756	1.21421	0.59086	1.30051	0.68223	1.44163	0.73401	1.40305	0.86193	1.24467	1.01523	1.07919	1.15939	1.31371	1.12386	1.37259	1.56244	1.51675	1.57158	1.74011	2.36853	1.08325	2.73503	1.46802	2.63554	1.66295	1.76346	1.98478
10AR	2.34518	1.75838	2.38579	1.63757	2.50052	1.59188	2.41625	1.41625	2.35534	1.43249	2.17259	1.54620	1.99391	1.67513	1.89950	1.41625	1.94924	1.36244	1.59594	1.10863	1.63858	0.91574	0.67309	1.30559	0.46294	0.84162	0.60000	0.67919	1.51675	0.59594
10BL	2.39696	1.43554	2.40204	1.30254	2.48529	1.21218	2.36244	1.05888	2.29341	1.11371	2.18376	1.28020	2.05483	1.45584	1.88224	1.22538	1.91676	1.16447	1.37462	1.03655	1.41117	0.82030	0.64264	1.50660	0.24467	1.10254	0.33502	0.91472	1.19086	0.54416
10BR	0.73908	1.16751	0.70863	1.29442	0.62030	1.36751	0.74213	1.55736	0.78883	1.50863	0.94822	1.34213	1.08020	1.17665	1.22031	1.42741	1.19594	1.49746	1.68224	1.66904	1.63655	1.88731	2.50965	1.26396	2.85483	1.66904	2.74823	1.87919	1.83960	2.18275
10CL	1.90559	1.42437	1.91676	1.31472	2.02742	1.28427	1.90356	1.12183	1.85280	1.15330	1.72691	1.28427	1.59188	1.41929	1.47513	1.20711	1.48934	1.15939	1.12995	1.00711	1.17564	0.85279	0.41726	1.36650	0.08832	0.99188	0.19492	0.80304	1.02030	0.62639
10DL	0.68731	1.62031	0.74213	1.49036	0.66599	1.40102	0.81320	1.26193	0.84670	1.31980	0.93198	1.53807	1.01421	1.70863	1.22234	1.50660	1.21624	1.43554	1.73300	1.43046	1.75330	1.19188	2.34823	2.06701	2.78783	1.76447	2.74214	1.55127	1.99188	0.99188
10DR	0.63959	0.93299	0.63553	1.06396	0.52893	1.13503	0.62538	1.31472	0.69441	1.27107	0.83046	1.12284	0.99391	0.94619	1.10558	1.23350	1.07716	1.29239	1.50457	1.50356	1.48427	1.71472	2.37260	1.15635	2.67209	1.57665	2.55331	1.74924	1.64467	2.00000
10EL	2.17767	1.45482	2.17361	1.32589	2.28732	1.25178	2.17463	1.07716	2.10863	1.11675	1.96752	1.26904	1.81726	1.42843	1.68021	1.15432	1.70863	1.10152	1.34010	0.92589	1.37665	0.73807	0.48426	1.28427	0.16548	0.85685	0.28121	0.67614	1.17868	0.44365
10ER	2.23960	0.99797	2.23960	1.13909	2.33199	1.23249	2.19087	1.39493	2.13706	1.32894	2.00305	1.15736	1.90863	0.98579	1.69848	1.22437	1.71675	1.29239	1.27513	1.38376	1.32284	1.60711	0.53502	0.89442	0.12588	1.26091	0.22538	1.47107	1.09036	1.85381
10FL	0.56853	1.14721	0.56142	1.28427	0.48122	1.36751	0.59391	1.54112	0.65177	1.48224	0.77462	1.31675	0.90152	1.12487	1.05787	1.38477	1.03858	1.44975	1.47513	1.59493	1.44975	1.79797	2.26194	1.18985	2.62843	1.58071	2.54315	1.73604	1.65990	2.04874
